file,kind,text,proposed_key,status
src/dashboard/templates/users.html,alert,Failed to remove workspace member,users.alerts.failed_to_remove_workspace_member,todo
src/dashboard/templates/users.html,confirm,Revoke this invite?,users.confirm.revoke_this_invite,todo
src/dashboard/templates/users.html,placeholder,user@example.com,users.placeholders.user_example_com,todo
src/dashboard/templates/users.html,placeholder,Full Name,users.placeholders.full_name,todo
src/dashboard/templates/users.html,placeholder,Min. 6 characters,users.placeholders.min_6_characters,todo
src/dashboard/templates/users.html,placeholder,Edit,users.placeholders.edit,todo
src/dashboard/templates/users.html,placeholder,Generate reset link,users.placeholders.generate_reset_link,todo
src/dashboard/templates/users.html,placeholder,Remove from workspace,users.placeholders.remove_from_workspace,todo
src/dashboard/templates/users.html,text,Invite User (Link Only),users.ui.invite_user_link_only,todo
src/dashboard/templates/users.html,text,Email,users.ui.email,todo
src/dashboard/templates/users.html,text,Role,users.ui.role,todo
src/dashboard/templates/users.html,text,Member,users.ui.member,todo
src/dashboard/templates/users.html,text,Team Leader,users.ui.team_leader,todo
src/dashboard/templates/users.html,text,Admin,users.ui.admin,todo
src/dashboard/templates/users.html,text,Owner,users.ui.owner,todo
src/dashboard/templates/users.html,text,Generate Link,users.ui.generate_link,todo
src/dashboard/templates/users.html,text,Copy,users.ui.copy,todo
src/dashboard/templates/users.html,text,"Note: Links are shown once. If lost, revoke and create a new invite.",users.ui.note_links_are_shown_once_if_lost_revoke_and_cre,todo
src/dashboard/templates/users.html,text,Pending Invites,users.ui.pending_invites,todo
src/dashboard/templates/users.html,text,No pending invites.,users.ui.no_pending_invites,todo
src/dashboard/templates/users.html,text,Role:,users.ui.role,todo
src/dashboard/templates/users.html,text,• Expires:,users.ui.expires,todo
src/dashboard/templates/users.html,text,Revoke,users.ui.revoke,todo
src/dashboard/templates/users.html,text,Add New User,users.ui.add_new_user,todo
src/dashboard/templates/users.html,text,Name,users.ui.name,todo
src/dashboard/templates/users.html,text,Password,users.ui.password,todo
src/dashboard/templates/users.html,text,Locked PF Agent,users.ui.locked_pf_agent,todo
src/dashboard/templates/users.html,text,No restriction (all agents),users.ui.no_restriction_all_agents,todo
src/dashboard/templates/users.html,text,Use custom permissions (override role defaults),users.ui.use_custom_permissions_override_role_defaults,todo
src/dashboard/templates/users.html,text,Add User,users.ui.add_user,todo
src/dashboard/templates/users.html,text,Role Permissions,users.ui.role_permissions,todo
src/dashboard/templates/users.html,text,Workspace Users (),users.ui.workspace_users,todo
src/dashboard/templates/users.html,text,Platform/system admins are managed in System Admin and are not listed here.,users.ui.platform_system_admins_are_managed_in_system_adm,todo
src/dashboard/templates/users.html,text,Permissions in this workspace come from workspace role/module permissions.,users.ui.permissions_in_this_workspace_come_from_workspac,todo
src/dashboard/templates/users.html,text,User,users.ui.user,todo
src/dashboard/templates/users.html,text,Workspace Role,users.ui.workspace_role,todo
src/dashboard/templates/users.html,text,Locked Agent,users.ui.locked_agent,todo
src/dashboard/templates/users.html,text,Status,users.ui.status,todo
src/dashboard/templates/users.html,text,Last Login,users.ui.last_login,todo
src/dashboard/templates/users.html,text,Actions,users.ui.actions,todo
src/dashboard/templates/users.html,text,App account:,users.ui.app_account,todo
src/dashboard/templates/users.html,text,All agents,users.ui.all_agents,todo
src/dashboard/templates/users.html,text,No users found,users.ui.no_users_found,todo
src/dashboard/templates/users.html,text,Edit User,users.ui.edit_user,todo
src/dashboard/templates/users.html,text,Workspace access is controlled by this workspace role.,users.ui.workspace_access_is_controlled_by_this_workspace,todo
src/dashboard/templates/users.html,text,No team leader,users.ui.no_team_leader,todo
src/dashboard/templates/users.html,text,Only owner/admin/team leader can be selected.,users.ui.only_owner_admin_team_leader_can_be_selected,todo
src/dashboard/templates/users.html,text,Cancel,users.ui.cancel,todo
src/dashboard/templates/users.html,text,Save Role,users.ui.save_role,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to create invite:,workspace_admin.alerts.failed_to_create_invite,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to revoke invite:,workspace_admin.alerts.failed_to_revoke_invite,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to create credential:,workspace_admin.alerts.failed_to_create_credential,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to revoke credential:,workspace_admin.alerts.failed_to_revoke_credential,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to regenerate secret:,workspace_admin.alerts.failed_to_regenerate_secret,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to update role:,workspace_admin.alerts.failed_to_update_role,todo
src/dashboard/templates/workspace_admin.html,alert,Role editing UI - coming soon,workspace_admin.alerts.role_editing_ui_coming_soon,todo
src/dashboard/templates/workspace_admin.html,alert,Module permissions saved,workspace_admin.alerts.module_permissions_saved,todo
src/dashboard/templates/workspace_admin.html,alert,Settings saved,workspace_admin.alerts.settings_saved,todo
src/dashboard/templates/workspace_admin.html,alert,Failed to save:,workspace_admin.alerts.failed_to_save,todo
src/dashboard/templates/workspace_admin.html,confirm,Revoke this invite?,workspace_admin.confirm.revoke_this_invite,todo
src/dashboard/templates/workspace_admin.html,placeholder,CRM Integration,workspace_admin.placeholders.crm_integration,todo
src/dashboard/templates/workspace_admin.html,placeholder,user@example.com,workspace_admin.placeholders.user_example_com,todo
src/dashboard/templates/workspace_admin.html,text,Workspace Administration,workspace_admin.ui.workspace_administration,todo
src/dashboard/templates/workspace_admin.html,text,Back to Workspaces,workspace_admin.ui.back_to_workspaces,todo
src/dashboard/templates/workspace_admin.html,text,Members,workspace_admin.ui.members,todo
src/dashboard/templates/workspace_admin.html,text,Roles & Permissions,workspace_admin.ui.roles_permissions,todo
src/dashboard/templates/workspace_admin.html,text,Connections,workspace_admin.ui.connections,todo
src/dashboard/templates/workspace_admin.html,text,Open API,workspace_admin.ui.open_api,todo
src/dashboard/templates/workspace_admin.html,text,Settings,workspace_admin.ui.settings,todo
src/dashboard/templates/workspace_admin.html,text,Workspace Members,workspace_admin.ui.workspace_members,todo
src/dashboard/templates/workspace_admin.html,text,Invite Member,workspace_admin.ui.invite_member,todo
src/dashboard/templates/workspace_admin.html,text,Platform/system admins are managed in System Admin and are hidden from workspace member lists.,workspace_admin.ui.platform_system_admins_are_managed_in_system_adm,todo
src/dashboard/templates/workspace_admin.html,text,Member,workspace_admin.ui.member,todo
src/dashboard/templates/workspace_admin.html,text,Role,workspace_admin.ui.role,todo
src/dashboard/templates/workspace_admin.html,text,Joined,workspace_admin.ui.joined,todo
src/dashboard/templates/workspace_admin.html,text,Actions,workspace_admin.ui.actions,todo
src/dashboard/templates/workspace_admin.html,text,Owner,workspace_admin.ui.owner,todo
src/dashboard/templates/workspace_admin.html,text,Admin,workspace_admin.ui.admin,todo
src/dashboard/templates/workspace_admin.html,text,Moderator,workspace_admin.ui.moderator,todo
src/dashboard/templates/workspace_admin.html,text,Viewer,workspace_admin.ui.viewer,todo
src/dashboard/templates/workspace_admin.html,text,External,workspace_admin.ui.external,todo
src/dashboard/templates/workspace_admin.html,text,Remove,workspace_admin.ui.remove,todo
src/dashboard/templates/workspace_admin.html,text,Pending Invites,workspace_admin.ui.pending_invites,todo
src/dashboard/templates/workspace_admin.html,text,No pending invites.,workspace_admin.ui.no_pending_invites,todo
src/dashboard/templates/workspace_admin.html,text,Role:,workspace_admin.ui.role,todo
src/dashboard/templates/workspace_admin.html,text,• Expires:,workspace_admin.ui.expires,todo
src/dashboard/templates/workspace_admin.html,text,Revoke,workspace_admin.ui.revoke,todo
src/dashboard/templates/workspace_admin.html,text,Workspace Roles,workspace_admin.ui.workspace_roles,todo
src/dashboard/templates/workspace_admin.html,text,Define custom roles and permissions for this workspace,workspace_admin.ui.define_custom_roles_and_permissions_for_this_wor,todo
src/dashboard/templates/workspace_admin.html,text,Create Custom Role,workspace_admin.ui.create_custom_role,todo
src/dashboard/templates/workspace_admin.html,text,Template,workspace_admin.ui.template,todo
src/dashboard/templates/workspace_admin.html,text,Default,workspace_admin.ui.default,todo
src/dashboard/templates/workspace_admin.html,text,Edit,workspace_admin.ui.edit,todo
src/dashboard/templates/workspace_admin.html,text,Modules,workspace_admin.ui.modules,todo
src/dashboard/templates/workspace_admin.html,text,Permission Bucket Levels,workspace_admin.ui.permission_bucket_levels,todo
src/dashboard/templates/workspace_admin.html,text,admin_only,workspace_admin.ui.admin_only,todo
src/dashboard/templates/workspace_admin.html,text,- Admins only,workspace_admin.ui.admins_only,todo
src/dashboard/templates/workspace_admin.html,text,admin_moderator,workspace_admin.ui.admin_moderator,todo
src/dashboard/templates/workspace_admin.html,text,- Admins + Moderators,workspace_admin.ui.admins_moderators,todo
src/dashboard/templates/workspace_admin.html,text,all_members,workspace_admin.ui.all_members,todo
src/dashboard/templates/workspace_admin.html,text,- All members,workspace_admin.ui.all_members,todo
src/dashboard/templates/workspace_admin.html,text,authorized,workspace_admin.ui.authorized,todo
src/dashboard/templates/workspace_admin.html,text,- Any authorized user,workspace_admin.ui.any_authorized_user,todo
src/dashboard/templates/workspace_admin.html,text,external,workspace_admin.ui.external,todo
src/dashboard/templates/workspace_admin.html,text,- Including external guests,workspace_admin.ui.including_external_guests,todo
src/dashboard/templates/workspace_admin.html,text,deny,workspace_admin.ui.deny,todo
src/dashboard/templates/workspace_admin.html,text,- No access,workspace_admin.ui.no_access,todo
src/dashboard/templates/workspace_admin.html,text,Connection Center,workspace_admin.ui.connection_center,todo
src/dashboard/templates/workspace_admin.html,text,Manage API connections for this workspace,workspace_admin.ui.manage_api_connections_for_this_workspace,todo
src/dashboard/templates/workspace_admin.html,text,Open Connection Center,workspace_admin.ui.open_connection_center,todo
src/dashboard/templates/workspace_admin.html,text,Open API Credentials,workspace_admin.ui.open_api_credentials,todo
src/dashboard/templates/workspace_admin.html,text,Generate workspace credentials for external listing creation.,workspace_admin.ui.generate_workspace_credentials_for_external_list,todo
src/dashboard/templates/workspace_admin.html,text,Docs,workspace_admin.ui.docs,todo
src/dashboard/templates/workspace_admin.html,text,Credential Name,workspace_admin.ui.credential_name,todo
src/dashboard/templates/workspace_admin.html,text,Expires At (optional),workspace_admin.ui.expires_at_optional,todo
src/dashboard/templates/workspace_admin.html,text,Secrets are shown only once. Save them in your secure vault.,workspace_admin.ui.secrets_are_shown_only_once_save_them_in_your_se,todo
src/dashboard/templates/workspace_admin.html,text,New Credential Secret (Shown Once),workspace_admin.ui.new_credential_secret_shown_once,todo
src/dashboard/templates/workspace_admin.html,text,X-API-Key,workspace_admin.ui.x_api_key,todo
src/dashboard/templates/workspace_admin.html,text,X-API-Secret,workspace_admin.ui.x_api_secret,todo
src/dashboard/templates/workspace_admin.html,text,Copy Headers,workspace_admin.ui.copy_headers,todo
src/dashboard/templates/workspace_admin.html,text,Dismiss,workspace_admin.ui.dismiss,todo
src/dashboard/templates/workspace_admin.html,text,Name,workspace_admin.ui.name,todo
src/dashboard/templates/workspace_admin.html,text,Key ID,workspace_admin.ui.key_id,todo
src/dashboard/templates/workspace_admin.html,text,Status,workspace_admin.ui.status,todo
